longitude,latitude,2014,2015,2016,2017,2018,2019,2020,2021,2022
121.2208357,13.94583284,0.245347425,0.35665074,0.309345394,0.593603313,0.636853993,0.590645075,0.735192955,0.818249524,0.909481883
121.2250024,13.94583284,0.21685414,0.295185864,0.288018256,0.51726675,0.558752298,0.514908671,0.673784912,0.766059875,0.820216179
121.2291691,13.94583284,0.19853121,0.256257653,0.238379166,0.472395122,0.529763222,0.518850505,0.630199909,0.71644789,0.765155196
121.2333357,13.94583284,0.178395912,0.253961027,0.21875833,0.464580685,0.473477006,0.462102473,0.598037183,0.685377657,0.712891161
121.2375024,13.94583284,0.171020508,0.237912655,0.208260268,0.405948371,0.440153599,0.464573771,0.554175854,0.615451694,0.6686517
121.0666691,13.94166618,0.134789184,0.16728428,0.130671278,0.343955457,0.323218763,0.29389298,0.403595328,0.505442262,0.476676106
121.0708357,13.94166618,0.182079315,0.203256831,0.151513919,0.342692137,0.373137683,0.301133811,0.389175266,0.526719987,0.509878337
121.0750024,13.94166618,0.201265141,0.215363592,0.18463999,0.389474422,0.426724017,0.353904784,0.424096853,0.593748391,0.585001767
121.0791691,13.94166618,0.308989197,0.284493506,0.264562756,0.504591346,0.572543621,0.509196579,0.640292466,0.718830049,0.685584188
121.0833357,13.94166618,0.370191008,0.394074678,0.414576769,0.581896305,0.654839814,0.599948287,0.762241364,0.835941255,0.827270985
121.0875024,13.94166618,0.347132206,0.382988721,0.337716311,0.606788158,0.582047641,0.514860749,0.666447222,0.807389915,0.814144075
121.0916691,13.94166618,0.363517135,0.369092911,0.372525811,0.590917826,0.545106292,0.524470508,0.590306938,0.7904827,0.795528054
121.0958357,13.94166618,0.487030238,0.495881051,0.575293779,0.719319344,0.777342856,0.732119918,0.718550742,0.912505984,0.963017225
121.1000024,13.94166618,0.636294901,0.586950958,0.637949884,0.810790896,0.98720628,1.09981966,0.865449905,1.023572206,1.086103678
121.1041691,13.94166618,1.762529612,1.40997839,1.62688756,1.820987582,2.814728737,2.275117397,2.195973873,1.742129087,2.080115795
121.1083357,13.94166618,3.463745356,3.350076675,3.51508975,3.21625185,4.964108944,4.47905159,4.113888264,4.452330589,4.29518795
121.1125024,13.94166618,3.049727917,3.279200315,3.496887684,3.075596333,3.485686064,3.854588032,3.682229519,3.887361288,4.45045805
121.1166691,13.94166618,2.273187399,2.533485651,2.410999537,2.229037523,2.848358393,3.325779438,3.450891018,3.467275381,3.76365304
121.1208357,13.94166618,3.655912161,3.501097441,3.482656956,2.949144363,3.72303772,5.203381062,5.457359791,6.174117088,5.465465069
121.1250024,13.94166618,5.33316803,5.488317966,5.261520863,4.823549747,5.232486248,6.321629047,6.80451107,9.109375,7.668047905
121.1291691,13.94166618,5.298845291,5.013244152,5.409523487,5.131076336,5.746088028,7.002307892,6.738400936,9.401956558,7.552546501
121.1333357,13.94166618,4.780851841,7.320804596,7.413787842,6.351547241,8.332783699,10.15130043,8.117405891,10.22302151,11.1181078
121.1375024,13.94166618,6.037904263,10.5405283,9.728541374,9.151637077,10.76864052,13.36561298,10.33781624,11.42217922,13.48795605
121.1416691,13.94166618,7.441035748,9.565597534,8.526283264,8.528563499,9.670325279,10.84603024,9.220599174,11.74598408,13.12603188
121.1458357,13.94166618,8.919115067,10.01648235,10.19961739,7.672572613,11.03324127,9.639514923,9.295542717,13.29128551,14.33877945
121.1500024,13.94166618,13.91987896,15.66940975,16.69183731,12.75352859,16.78696632,17.90837479,16.41998291,20.77328491,21.47103691
121.1541691,13.94166618,16.06767845,18.10456276,18.09924507,16.51600838,22.91021347,23.51321793,20.59711266,25.38634109,26.77768135
121.1583357,13.94166618,14.78520679,16.8485527,16.71217155,16.66816711,21.58948708,22.26691246,21.33202744,20.90631104,23.77479553
121.1625024,13.94166618,15.06262779,16.71774864,15.641922,16.83522797,20.39010429,22.27812767,22.47049332,21.38232803,24.23322678
121.1666691,13.94166618,10.25693512,10.62106323,10.02895069,10.87871552,11.64863205,15.44772625,16.35361862,17.12942505,19.03801727
121.1708357,13.94166618,5.940511227,5.456804276,5.258689404,5.533326626,6.903501987,7.398047447,7.779429436,8.196002007,10.50590801
121.1750024,13.94166618,3.559898376,3.586248875,3.512719631,3.69728756,4.335114956,4.659955025,5.063519478,5.327176094,5.904700756
121.1791691,13.94166618,2.54815793,2.821535826,3.06389904,2.954351664,3.932919025,3.955799818,4.272523403,4.273994446,4.972987652
121.1833357,13.94166618,1.665448904,1.960351229,1.970446467,2.314225674,2.860623837,2.911717176,3.342226267,3.42446804,3.965523958
121.1875024,13.94166618,1.13791573,1.269624233,1.239435911,1.63492167,2.057001352,2.129845142,2.260755777,2.580195189,3.256168842
121.1916691,13.94166618,1.22453618,1.412402987,1.226584554,1.601386786,1.988146663,1.986018181,2.074212313,2.421486616,3.462884903
121.1958357,13.94166618,1.161048055,1.407397628,1.140940189,1.456076026,1.659675121,1.854292393,1.949333549,2.387600422,3.521808624
121.2000024,13.94166618,0.706223845,0.846699715,0.867396235,1.084635973,1.183336258,1.287437558,1.490279794,1.710541725,2.274524212
121.2041691,13.94166618,0.511785626,0.596972048,0.532516956,0.936429501,0.914588094,0.970526576,1.167952895,1.227416158,1.479444504
121.2083357,13.94166618,0.524196267,0.608883083,0.617336869,0.82230103,1.031834364,1.069655895,1.168881416,1.221363664,1.364362836
121.2125024,13.94166618,0.732371092,0.785687506,0.719880402,0.790108085,1.194983959,1.086422086,1.182457805,1.203458905,1.358086944
121.2166691,13.94166618,0.57641989,0.597632587,0.490385413,0.697175801,0.863918304,0.873367727,0.942360401,1.02053237,1.143665314
121.2208357,13.94166618,0.291608781,0.345732898,0.330361813,0.572254896,0.671499431,0.64201355,0.785247922,0.916252792,0.945771635
121.2250024,13.94166618,0.223155648,0.296661973,0.292921335,0.505027711,0.556006074,0.542402864,0.695145905,0.797144473,0.851912558
121.2291691,13.94166618,0.194613919,0.244856581,0.22603029,0.489282668,0.529823542,0.493306339,0.644993603,0.688119113,0.761000335
121.2333357,13.94166618,0.189973354,0.252716929,0.204584762,0.464111149,0.487204701,0.451023281,0.595035374,0.648842454,0.690924942
121.2375024,13.94166618,0.158722267,0.218690813,0.197026893,0.417472035,0.451691896,0.432446033,0.566486895,0.628506005,0.661801219
121.0708357,13.93749951,0.170602217,0.203870952,0.166116327,0.364244193,0.361154169,0.321125001,0.428955734,0.555399239,0.520815253
121.0750024,13.93749951,0.221594378,0.232986808,0.206055701,0.400869042,0.444011271,0.364844143,0.453632623,0.621156216,0.594612122
121.0791691,13.93749951,0.364956439,0.389484078,0.358920932,0.596737444,0.624679029,0.581747532,0.666527629,0.772670269,0.707913995
121.0833357,13.93749951,0.600394785,0.610750556,0.626913309,0.836275518,0.88341099,0.823536873,0.923378944,0.963853836,0.969708383
121.0875024,13.93749951,0.58074373,0.657077134,0.645446539,0.885474622,0.893231153,0.886922836,0.931305826,1.17393434,1.188557267
121.0916691,13.93749951,0.442855984,0.494764447,0.487002343,0.754175603,0.705140471,0.696998358,0.793792486,0.972865343,1.025641441
121.0958357,13.93749951,0.56684041,0.567582786,0.576550364,0.684908032,0.797078729,0.736537695,0.777194262,0.971831858,0.961832047
121.1000024,13.93749951,1.376984239,1.192429185,1.716088891,1.658316135,1.875429749,1.594544172,1.212633014,1.282586932,1.256670237
121.1041691,13.93749951,4.690751076,3.232069492,4.248910904,4.341552734,7.305923462,4.721944809,4.603724003,3.090614557,4.025709629
121.1083357,13.93749951,6.603615761,5.636149883,6.386243343,5.744544506,8.945720673,7.577771187,7.37527895,6.765536785,6.687427521
121.1125024,13.93749951,4.482939243,4.101741314,4.443175316,4.056342125,5.408525944,5.428857803,5.633760452,5.898577213,5.899797916
121.1166691,13.93749951,2.817914963,3.401942253,3.970520735,3.766827583,4.631456375,5.453198433,5.089796066,5.047552586,5.52692461
121.1208357,13.93749951,2.876700401,3.783190966,4.435493469,3.914245367,4.912813663,7.421966076,7.029758453,7.301084042,8.067373276
121.1250024,13.93749951,2.997860432,3.442188025,3.696764231,3.323096991,4.611519814,6.941908836,6.930137634,7.954265594,7.676003456
121.1291691,13.93749951,2.849202633,2.797686577,3.083999157,3.047853231,4.263252735,5.413146496,5.595442772,6.073914528,6.628621101
121.1333357,13.93749951,2.67213273,4.130912781,3.880426884,3.454001665,4.984737396,6.583945751,5.477817535,6.535714149,8.302775383
121.1375024,13.93749951,4.050882816,5.935389996,5.302864552,5.39780283,6.401212692,7.917644501,6.156541348,7.248250961,8.945952415
121.1416691,13.93749951,5.041792393,5.969964981,5.875657082,5.651961803,6.565135479,7.879923344,6.911595821,8.014508247,8.820748329
121.1458357,13.93749951,6.325516224,6.812625408,6.880387783,6.459175587,7.3966465,7.943530083,7.004705429,9.008489609,10.59245872
121.1500024,13.93749951,9.12237072,9.447062492,9.885930061,8.7625494,12.35322666,12.38846874,8.865776062,12.37653828,15.03694153
121.1541691,13.93749951,11.17741871,12.51960278,11.97353935,11.45397472,16.29859352,15.30833054,12.99561977,14.05593586,17.88360786
121.1583357,13.93749951,12.56667423,14.16397476,13.39030743,13.25064182,17.73375702,18.60660553,17.29249763,17.51331902,19.31073952
121.1625024,13.93749951,13.61928654,14.63045311,13.65069866,13.34497929,19.35572433,20.95577812,19.21271133,19.67032242,22.35530853
121.1666691,13.93749951,8.493742943,9.171352386,8.702159882,8.929812431,10.42726994,13.41777992,14.08196163,15.04700947,15.39692879
121.1708357,13.93749951,3.578546524,3.764498711,4.14398241,4.561311245,5.301978111,5.77866745,6.104012489,6.727855682,8.683932304
121.1750024,13.93749951,1.889671683,2.238292217,2.391955614,2.838042498,3.183036804,3.603535175,3.930419207,4.277609825,5.130448341
121.1791691,13.93749951,1.34588933,1.720522285,1.903116822,2.269001722,2.617266893,3.111368656,3.274706125,3.372827053,3.909975767
121.1833357,13.93749951,1.399973392,1.71383369,1.665384531,2.041492939,2.392475843,2.543172836,2.743478537,3.016184568,3.570662975
121.1875024,13.93749951,1.263111234,1.827544212,1.806895256,1.769102812,2.300626516,2.45623374,2.392959595,3.030138493,3.551190615
121.1916691,13.93749951,1.253325343,2.286094189,1.877477288,1.8525846,2.234595537,2.355446339,2.261347771,3.264592171,5.020843506
121.1958357,13.93749951,1.101824641,1.685864925,1.269189954,1.544046998,1.514511108,1.628215432,1.804623842,2.982103109,5.069219112
121.2000024,13.93749951,0.625849724,0.754953504,0.728480339,0.984060705,1.023140669,1.120524645,1.323532343,1.81629622,2.747700214
121.2041691,13.93749951,0.467241406,0.551117003,0.534669816,0.843330979,0.882177234,0.913597286,1.110372663,1.325809717,1.455176473
121.2083357,13.93749951,0.547872245,0.588478982,0.603902221,0.8300879,0.982403994,0.969645321,1.208707094,1.234738827,1.415177345
121.2125024,13.93749951,0.616661012,0.682368875,0.643172681,0.786495745,1.035235763,1.034123778,1.227579951,1.269075513,1.462917328
121.2166691,13.93749951,0.481718242,0.585685194,0.497317702,0.723329306,0.89367342,0.844699979,0.998598695,1.266458392,1.318871021
121.2208357,13.93749951,0.291131973,0.366985023,0.371832907,0.586649954,0.679890871,0.695933998,0.842145801,1.128721952,1.124555945
121.2250024,13.93749951,0.221685499,0.30222705,0.302423537,0.552269459,0.55798471,0.557723284,0.677901924,0.861537039,0.912754476
121.2291691,13.93749951,0.202703506,0.27796194,0.239623919,0.524356008,0.540826023,0.483633161,0.671750605,0.729137003,0.791683793
121.2333357,13.93749951,0.18743524,0.240549445,0.247526556,0.472142249,0.487071723,0.460584968,0.598929524,0.668307781,0.710178792
121.2375024,13.93749951,0.160975844,0.213221014,0.204608589,0.424558938,0.430411696,0.426402032,0.56109637,0.626270294,0.663559914
121.0750024,13.93333284,0.248941422,0.304440856,0.22915186,0.430816889,0.474796951,0.434875458,0.504380643,0.664055467,0.676721513
121.0791691,13.93333284,0.430692285,0.475990027,0.44427228,0.623166442,0.655632079,0.670565426,0.708391249,0.859607399,0.809076309
121.0833357,13.93333284,0.765127957,0.775213242,0.693350494,0.870988727,0.936760843,0.920339763,0.993613422,1.09105444,1.148898959
121.0875024,13.93333284,0.836101413,0.840837657,0.817475438,0.907471836,0.984223545,1.047195077,1.151905179,1.398269176,1.361364484
121.0916691,13.93333284,0.644727111,0.678595662,0.674083233,0.851554871,0.873641133,0.965881109,1.025117993,1.302918911,1.277597308
121.0958357,13.93333284,0.988204479,0.846249819,0.810891211,0.948433995,1.201776862,1.011554599,1.083061218,1.270430446,1.249968886
121.1000024,13.93333284,2.955927372,2.479502916,3.058334112,2.35692668,3.101280928,2.338244438,1.973331332,1.852226019,1.765773892
121.1041691,13.93333284,8.130610466,6.006558895,7.133200169,5.646813393,7.585885048,5.528462887,4.338668346,3.534162283,3.941548586
121.1083357,13.93333284,6.951982975,6.299938202,7.096778393,5.586456299,7.468001842,6.887918472,6.235434055,6.130104542,5.532390594
121.1125024,13.93333284,4.212704182,4.123735428,4.461988449,4.223815918,5.763906479,6.378107548,5.554638863,6.967204571,6.148249149
121.1166691,13.93333284,3.013607979,3.461643219,4.880479813,4.421089172,5.502420902,6.782517433,5.617100716,7.044896603,7.19645071
121.1208357,13.93333284,2.08979249,2.714432478,3.552640438,3.191317558,4.527624607,5.498817921,5.681721687,6.396220684,6.405463219
121.1250024,13.93333284,1.562774062,1.830838799,2.147131205,2.231196165,2.631179094,3.806369781,3.9712708,4.146021843,3.582144499
121.1291691,13.93333284,1.499663353,1.683362007,1.852672338,2.07592845,2.523008823,3.076548815,3.138235569,3.193563461,3.231226921
121.1333357,13.93333284,1.547325373,1.740368009,1.821965218,2.102529526,2.443208694,2.822107077,2.564146042,3.210896969,4.019395351
121.1375024,13.93333284,1.778331876,2.001476049,2.017591,2.326714754,2.578799963,2.689036846,2.499476671,3.288278341,4.862040997
121.1416691,13.93333284,2.07622385,2.568005323,2.747505903,2.764963388,3.19272542,3.537332773,3.230447769,3.874561787,5.637989044
121.1458357,13.93333284,2.891092539,3.458454132,3.313221931,3.37927413,4.1712327,4.394556046,4.277738571,4.569267273,7.313423157
121.1500024,13.93333284,3.967987299,4.542024136,4.050418377,4.342804909,5.487577915,6.074386597,5.57085371,6.083111763,8.455528259
121.1541691,13.93333284,4.972429752,5.444571495,5.568710804,5.402108669,7.599543095,8.200884819,7.535891056,7.810615063,9.528435707
121.1583357,13.93333284,6.499572754,6.653209686,6.468790531,6.328765869,8.809397697,9.649328232,9.218623161,9.964093208,12.12746716
121.1625024,13.93333284,8.060710907,6.963345528,7.190279007,7.98379612,10.20006084,11.90058041,10.12818146,11.26890182,13.34549809
121.1666691,13.93333284,5.933952808,5.649798393,6.91416502,7.055877686,9.683132172,10.68113804,8.84142971,10.55884266,11.11958981
121.1708357,13.93333284,2.616403103,3.078412533,3.774329424,4.018727779,5.987347603,6.081505299,5.917360306,6.770300865,8.139088631
121.1750024,13.93333284,1.242373109,1.817435384,1.924242854,2.515864134,2.898771763,3.196312904,3.418728113,3.962170362,4.811889648
121.1791691,13.93333284,0.956232548,1.300815463,1.259370327,1.679995894,1.919795156,2.18746686,2.343806028,2.781237602,3.059203625
121.1833357,13.93333284,1.083660364,1.456393719,1.396962166,1.702134967,1.916541338,2.123256922,2.147969961,2.505723476,2.758889914
121.1875024,13.93333284,1.024158239,1.880648017,1.74831903,1.849091649,2.393293858,2.574505806,2.417856932,3.041410685,3.865599871
121.1916691,13.93333284,0.79525578,2.460860014,1.915466547,1.992216825,2.409178972,2.732776642,2.313507318,4.18157959,6.984514713
121.1958357,13.93333284,0.752749026,1.550642014,1.283081412,1.643406272,1.600126028,1.775503993,1.881518006,3.901297092,5.680703163
121.2000024,13.93333284,0.526830912,0.689929962,0.679393888,1.014685869,1.112486124,1.138611197,1.345750213,1.867035627,2.55520606
121.2041691,13.93333284,0.493417561,0.594125748,0.574999332,0.913749754,1.196829796,1.002503633,1.244050145,1.713553667,1.978710294
121.2083357,13.93333284,0.546646178,0.619250536,0.572771907,0.902275681,1.124590755,0.978182197,1.213444829,1.491280794,1.906105995
121.2125024,13.93333284,0.596662998,0.644346237,0.636746287,0.841256082,0.985990465,0.979812622,1.164185047,1.344994903,1.680408239
121.2166691,13.93333284,0.622181892,0.679503679,0.662456214,0.811092079,0.991556942,0.968774438,1.079905033,1.437437415,1.502786517
121.2208357,13.93333284,0.492033958,0.521989048,0.570047438,0.708456218,0.78176856,0.823756933,0.985825121,1.498486996,1.294719815
121.2250024,13.93333284,0.270198941,0.358750314,0.367693216,0.583454251,0.605613172,0.6371755,0.771958768,1.019303918,1.047467232
121.2291691,13.93333284,0.266995996,0.282312721,0.25831899,0.529234648,0.560168326,0.546467841,0.667211294,0.826977611,0.882861316
121.2333357,13.93333284,0.187623858,0.23023054,0.248132572,0.484581888,0.498317182,0.497319251,0.624489069,0.721167266,0.741535544
121.0750024,13.92916618,0.388099462,0.452089161,0.350816518,0.598188818,0.638213575,0.638608396,0.680551112,0.77393806,0.814139724
121.0791691,13.92916618,0.673918903,0.685588777,0.649769306,1.008123636,1.062448621,1.009663224,1.146366477,1.194618225,1.239697099
121.0833357,13.92916618,0.876140833,0.899645329,0.766852558,1.081421375,1.236995459,1.242343307,1.368750215,1.5146451,1.6272645
121.0875024,13.92916618,1.145666718,0.984233141,0.98124069,1.033080101,1.265648961,1.388917685,1.502689958,1.723034382,1.860559821
121.0916691,13.92916618,1.284166574,1.39810133,1.357554555,1.236213446,1.723735809,1.612113118,1.620355487,1.897834063,2.303197145
121.0958357,13.92916618,1.464518428,1.49876225,1.493198156,1.594951272,2.254836798,1.924692392,1.914834619,2.010141611,2.412885189
121.1000024,13.92916618,2.766093016,2.733590126,2.67844677,2.388413906,3.700550079,2.963371992,2.493201256,2.628011703,2.877096891
121.1041691,13.92916618,6.222382069,5.358714104,5.045251369,4.295671463,5.998943329,5.053382397,4.147219658,4.444853306,4.261709213
121.1083357,13.92916618,5.25390625,5.293212414,5.074551105,4.133084297,6.553100109,6.529332161,6.39978981,7.508543968,6.254393101
121.1125024,13.92916618,3.221257687,3.46101737,3.21998167,3.586212635,5.607169628,6.116146564,6.17648983,8.843851089,7.15365839
121.1166691,13.92916618,2.066662073,2.46486187,2.865644217,2.804905891,3.074609756,4.466022968,4.168009281,6.951557159,5.720490932
121.1208357,13.92916618,1.134091973,1.134839296,1.634508252,1.873520732,2.030916452,2.16536355,2.33954668,2.847454786,3.698330641
121.1250024,13.92916618,0.773520291,0.869452417,1.163202763,1.297474146,1.448667884,1.654829025,1.644599319,2.0934484,1.919012547
121.1291691,13.92916618,1.004175544,1.211582541,1.344519377,1.406228662,1.627179027,1.774219394,1.719073296,1.969056368,2.06445694
121.1333357,13.92916618,1.465224504,1.712687135,1.703721523,1.801340818,2.144493341,2.165152311,2.005659103,2.408829689,3.382023811
121.1375024,13.92916618,1.746277809,1.922433376,2.006285667,2.287678957,2.563384295,2.547821283,2.508970022,2.887450695,5.448348045
121.1416691,13.92916618,1.85648036,2.200186729,2.306066751,2.607959509,2.962412119,3.1043365,2.949564219,3.280656815,6.264225483
121.1458357,13.92916618,2.402979612,2.587709665,2.582791567,2.927929163,3.304339886,3.374267817,3.094502211,3.456516981,5.873333454
121.1500024,13.92916618,2.942656755,3.060631037,2.817406416,3.116910696,3.585679531,3.985260963,3.696002722,3.973966599,6.212469578
121.1541691,13.92916618,3.017166138,3.218889952,3.106165886,3.328212261,4.073007584,4.593306541,4.516103268,4.687256336,6.643105984
121.1583357,13.92916618,3.424111605,3.370032549,3.224751472,3.523885012,4.234509468,4.679668427,4.806918621,5.534575462,6.491202354
121.1625024,13.92916618,3.342900276,3.410693169,3.360797882,3.683759212,4.894684315,4.987668991,4.773025036,5.128636837,6.248748779
121.1666691,13.92916618,3.222900867,3.664560318,4.265975952,4.456109524,6.758734703,6.292494774,6.366795063,6.160683632,7.171088696
121.1708357,13.92916618,2.307917833,2.649249554,3.196616173,3.814083815,5.575162888,5.457377434,5.721431255,6.380626678,6.741623402
121.1750024,13.92916618,1.162948728,1.574162126,1.818468928,2.616389275,3.405994415,3.494210482,3.714524031,3.840583563,4.46598053
121.1791691,13.92916618,1.005284667,1.448109984,1.419755697,1.759383321,2.127211571,2.278303862,2.371661186,2.82275176,2.825982094
121.1833357,13.92916618,1.114633203,1.723927736,1.668819904,1.714767218,1.925614357,2.039757013,2.175005674,2.394133091,2.413628578
121.1875024,13.92916618,1.004008055,1.729994655,1.659293056,1.802057743,2.103855848,2.467347145,2.309189796,2.64620924,2.827484608
121.1916691,13.92916618,0.735834777,1.544117928,1.450664401,1.671696544,1.928091884,2.482715607,2.363905907,2.743665218,4.144646645
121.1958357,13.92916618,0.587925911,1.090996504,0.965222061,1.313519239,1.503332973,1.640290737,2.013071775,2.40258503,3.260583162
121.2000024,13.92916618,0.584141433,0.695016742,0.668172598,1.005752325,1.393520951,1.290492654,1.453204751,1.732024312,2.112045527
121.2041691,13.92916618,0.59361887,0.618503511,0.630418479,1.089393854,1.787628651,1.242695808,1.357142091,2.05542922,2.345868826
121.2083357,13.92916618,0.602700055,0.63979888,0.615135074,1.058413625,1.546832561,1.059858322,1.209486127,2.109526634,2.337831974
121.2125024,13.92916618,0.628549218,0.687017262,0.625557303,0.829243898,1.014425159,0.943007886,1.066879749,1.477663159,1.855871439
121.2166691,13.92916618,0.801284254,0.828707039,0.829814017,0.846030354,1.092487931,0.980880737,1.131255627,1.522483587,1.730669498
121.2208357,13.92916618,0.687916279,0.747500837,0.729839563,0.784506261,0.936024606,0.946551144,1.129286766,1.542262554,1.574892402
121.2250024,13.92916618,0.332728833,0.429619163,0.438540727,0.624083042,0.722718596,0.69495219,0.828748465,1.122120738,1.39324832
121.2291691,13.92916618,0.268619478,0.310957909,0.301297367,0.544687808,0.585506797,0.592658579,0.720490873,0.885410786,1.062261939
121.2333357,13.92916618,0.244680524,0.270108193,0.282598138,0.477823615,0.517585218,0.551017046,0.669471085,0.728279889,0.839343131
121.0875024,13.92499951,1.512179136,1.378581047,1.351945639,1.404050589,2.004599094,2.549387217,2.421474218,2.455154657,3.102722168
121.0916691,13.92499951,1.844807863,1.88072145,1.736655593,1.530752659,2.053459883,2.274082422,2.331869841,2.195442677,3.147066593
121.1083357,13.92499951,2.719406843,3.444720507,3.865810871,3.19234395,5.33537674,5.864168167,6.574938297,9.002761841,7.649312973
121.1125024,13.92499951,1.890824914,2.495116472,2.448338032,2.358010054,4.124712944,4.240690231,4.939214706,7.252408981,6.803235531
121.1166691,13.92499951,1.132090211,1.461443663,1.446081161,1.438099027,1.787766933,2.10806489,2.800093889,3.825297594,3.41935277
121.1208357,13.92499951,0.754484713,0.805610895,0.881020188,1.008148432,1.193472147,1.301678181,1.577240825,2.133978844,2.093824863
121.1250024,13.92499951,0.751470804,0.866567314,0.993314207,1.038321018,1.269658804,1.352260709,1.377518177,1.800816894,1.727119565
121.1291691,13.92499951,1.009972095,1.224138618,1.340646744,1.310824752,1.6173141,1.694249392,1.602570653,1.894511461,2.224532843
121.1333357,13.92499951,1.343004465,1.530285716,1.5685004,1.55522275,1.80632937,1.955085516,1.948805809,2.359539032,3.659955263
121.1375024,13.92499951,1.478125095,1.555858374,1.624712825,1.843910098,1.864473224,2.076744556,2.07124114,2.381742716,4.147442818
121.1416691,13.92499951,1.504968286,1.624516487,1.769103408,2.079606056,2.289861202,2.483099222,2.220604897,2.482535839,3.826567173
121.1458357,13.92499951,2.126996279,2.323901176,2.460911751,2.484033346,3.102959394,3.368003845,3.202770948,3.287772894,4.809090614
121.1500024,13.92499951,2.262666941,2.40061307,2.363043308,2.489269972,2.993727446,3.664209604,3.340582848,3.851872683,6.121119976
121.1541691,13.92499951,1.959627867,2.11068964,2.118443489,2.233266354,2.759721518,3.222950935,3.390271187,3.359847784,5.170892239
121.1583357,13.92499951,2.023143291,2.202122211,2.348914146,2.391020536,2.646638155,3.239344835,3.588080406,3.867123604,4.580341816
121.1625024,13.92499951,1.534604907,1.612101912,1.805501103,1.941552281,2.260077953,2.804135323,3.126058578,3.568059921,4.078852654
121.1666691,13.92499951,1.551223278,1.783977985,1.981309533,2.078345299,2.973617792,3.354118586,3.994031906,4.874718666,4.55580616
121.1708357,13.92499951,1.96165669,2.246012926,2.551090717,3.155866861,4.402197361,4.528428555,5.16092968,6.333889961,6.322734356
121.1750024,13.92499951,1.482945323,1.886587501,1.865796328,2.578136921,3.80801487,3.682057619,3.836834669,4.598198414,5.596073151
121.1791691,13.92499951,1.263816953,2.073090792,2.0227983,1.965763569,2.46205616,2.57537508,2.58003974,3.191725016,3.086841345
121.1833357,13.92499951,1.444657922,2.329397678,2.291055441,1.923539162,2.362148523,2.283676386,2.282413006,2.509502888,2.454869986
121.1875024,13.92499951,1.256718993,2.032513857,2.035283804,1.82512033,2.122620344,2.122552872,2.130834103,2.222973108,2.211689711
121.1916691,13.92499951,0.87019366,1.333893418,1.246733904,1.446357369,1.601174474,1.741603136,1.877665997,1.873995185,1.951357722
121.1958357,13.92499951,0.679284215,0.861214101,0.811323285,1.095517993,1.262168407,1.269943237,1.619572639,1.585019231,1.675843716
121.2000024,13.92499951,0.677866518,0.705661237,0.6314798,0.919219315,1.245391846,1.242896795,1.303892493,1.45663023,1.735666871
121.2041691,13.92499951,0.650532067,0.626660645,0.564610064,0.981266499,1.676405311,1.192703724,1.321471453,1.48455584,1.755671859
121.2083357,13.92499951,0.540819585,0.558540642,0.495951176,0.945106506,1.493824959,0.94028002,1.127748728,1.583273411,1.837454081
121.2125024,13.92499951,0.567924976,0.604520857,0.534888983,0.762199998,0.947379827,0.866214335,1.013666034,1.252973437,1.519825697
121.2166691,13.92499951,0.725177228,0.743462324,0.664964676,0.787322342,0.94301486,0.940157831,1.051914811,1.316071868,1.534540057
121.2208357,13.92499951,0.65545249,0.720369577,0.704528749,0.79470557,0.982183993,0.944773257,1.084458351,1.290817022,1.571787953
121.2250024,13.92499951,0.396838397,0.503826082,0.565573454,0.690658271,0.81121552,0.808847487,0.927084446,1.174857855,1.489418268
121.2291691,13.92499951,0.24365367,0.359131515,0.402162433,0.653811991,0.689186513,0.630452573,0.830159903,0.904308796,1.115424633
121.2333357,13.92499951,0.199245512,0.280580431,0.333613694,0.518442035,0.570880771,0.550911605,0.71175921,0.799462736,0.865328848
121.2375024,13.92499951,0.177017704,0.257697254,0.235652208,0.474833012,0.509069622,0.532042623,0.673020661,0.809456706,0.80859822
121.1125024,13.92083284,2.156117916,1.838722348,1.6567204,1.48364222,2.198588371,2.430565357,2.822877645,3.659877062,3.814970732
121.1166691,13.92083284,2.060822487,1.370498538,1.186022758,1.102025151,1.306868553,1.568832874,1.890056491,2.108336926,2.129025459
121.1208357,13.92083284,0.940253913,0.918697774,0.968751013,0.941656053,1.202931404,1.277471423,1.425315738,1.682482004,1.82809329
121.1250024,13.92083284,0.985013664,1.11211288,1.174000978,1.097222686,1.497385502,1.627617836,1.560474396,1.869325399,1.885462403
121.1291691,13.92083284,1.030151486,1.227564216,1.272826195,1.26683104,1.595385551,1.835707426,1.777225614,2.076074839,2.161322355
121.1333357,13.92083284,1.11124742,1.208616495,1.304817796,1.203212857,1.337042212,1.555848837,1.556459785,1.767500281,2.307024479
121.1375024,13.92083284,1.690934777,1.601543307,1.767186046,1.364594221,1.603751898,1.913469076,1.762490273,2.049224377,2.369715452
121.1416691,13.92083284,2.116966486,2.105491638,2.110497475,2.058536768,2.435987234,2.82044673,2.543921947,2.79723382,3.230651855
121.1458357,13.92083284,2.337263584,2.35737443,2.188842058,2.255417109,2.973014355,3.556745052,3.320524693,3.512036085,5.713135719
121.1500024,13.92083284,1.784630537,1.946368575,1.850738764,1.944405675,2.423863649,3.150588512,3.090363026,3.370202541,5.41573
121.1541691,13.92083284,1.224235892,1.121297836,1.26915133,1.54919064,1.819322228,2.144805193,2.032534361,2.463674545,3.324183464
